,country,show_id
2699,United States,70109429
2700,United States,81011993
2701,Japan,70201870
2702,Japan,80075178
2703,Japan,80145805
2704,Japan,80214010
2705,France,81154166
2706,United States,81153373
2707,United States,70262783
2708,Canada,70293661
2709,Argentina,70266171
2710,United States,80095718
2711,United Kingdom,70257413
2712,Australia,80988262
2713,United Kingdom,70295189
2714,Argentina,80993684
2715,United States,70257860
2716,Switzerland,80998908
2717,India,70171835
2718,Argentina,81005401
2719,Argentina,80993650
2720,United States,80049979
2721,United States,70267439
2722,Switzerland,70293812
2723,Spain,80113589
2724,India,70298393
2725,India,80191557
2726,United States,80096585
2727,Argentina,80106928
2728,United States,80064459
2729,United States,80102204
2730,Germany,80014996
2731,United States,60003082
2732,Germany,80081277
2733,China,81005504
2734,United States,80149064
2735,United States,80168188
2736,United States,80171659
2737,Canada,80097221
2738,Japan,80103331
2739,United States,70306646
2740,France,81011936
2741,United States,80167481
2742,United States,80214743
2743,United States,70270773
2744,Mexico,80991827
2745,United States,70300666
2746,United States,80044126
2747,United Kingdom,80148179
2748,United States,70301023
2749,Spain,80221109
2750,United Kingdom,80221942
2751,United Kingdom,80221943
2752,United States,81145271
2753,Canada,80215147
2754,Taiwan,81024041
2755,United Kingdom,80222071
2756,Australia,80224312
2757,Germany,81044248
2758,Mexico,80191236
2759,United Kingdom,80224314
2760,Australia,80224184
2761,South Korea,81094069
2762,France,80221677
2763,United States,70084221
2764,United States,81040704
2765,Germany,80234791
2766,Turkey,80120200
2767,India,81088331
2768,United States,80234451
2769,Spain,81036520
2770,United Kingdom,80180224
2771,United States,70299904
2772,United Kingdom,80171125
2773,Denmark,80106989
2774,United States,80044731
2775,United States,60010069
2776,United States,70241791
2777,South Korea,81099997
2778,United States,70084148
2779,Germany,70101345
2780,United States,80189451
2781,United States,80238020
2782,United States,70128697
2783,United States,70044688
2784,United States,60035622
2785,Canada,80117079
2786,United States,70001958
2787,France,81099996
2788,United States,70066433
2789,United States,70098899
2790,United States,81121171
2791,United States,81121172
2792,United States,81121173
2793,United States,81121174
2794,United States,81121175
2795,United States,81121176
2796,United States,81121177
2797,United States,81121178
2798,United States,81121179
2799,United States,81121180
2800,United States,81121181
2801,United States,81121182
2802,United States,81121183
2803,United States,81121184
2804,United States,81121185
2805,United States,81121186
2806,United States,81121187
2807,United States,81121188
2808,United States,81121189
2809,United States,70265211
2810,United States,70109689
2811,United States,855084
2812,France,80005772
2813,United States,70105369
2814,United States,60029369
2815,Japan,81086718
2816,United Kingdom,80005738
2817,United States,60000415
2818,United States,70112731
2819,United States,81130297
2820,United States,60033320
2821,United States,81060038
2822,United States,60020745
2823,United States,18907685
2824,United States,81113468
2825,Canada,81017506
2826,United States,70114342
2827,United States,70021661
2828,United States,70084795
2829,United States,60027701
2830,United States,70021654
2831,United States,81077862
2832,United States,70001777
2833,India,80182447
2834,India,70055855
2835,United States,70295560
2836,India,80994575
2837,India,60036112
2838,India,80994424
2839,Canada,80997402
2840,India,80994423
2841,India,80236278
2842,United States,80217136
2843,United States,80115118
2844,India,80180851
2845,India,80236279
2846,India,80994573
2847,United States,70057519
2848,India,80994425
2849,United States,60029032
2850,India,81002211
2851,India,70062158
2852,China,80996343
2853,India,80994419
2854,India,80994426
2855,India,80994574
2856,India,70125939
2857,India,80994420
2858,Hong Kong,70205125
2859,India,70034610
2860,Mexico,80992111
2861,United States,80222256
2862,Italy,80206917
2863,United States,80176064
2864,India,80994421
2865,United States,70098332
2866,India,80236280
2867,India,80994572
2868,United States,80217135
2869,China,80996349
2870,United States,80217120
2871,India,80993648
2872,United States,70306701
2873,France,80178940
2874,Turkey,80158301
2875,Australia,70290905
2876,Singapore,80156950
2877,United States,80167699
2878,India,80158390
2879,United States,70294800
2880,Argentina,80184770
2881,Canada,80191358
2882,Australia,80118532
2883,Netherlands,80190946
2884,United States,80107948
2885,Pakistan,80094964
2886,India,80158481
2887,India,70299811
2888,South Korea,80116687
2889,India,70229498
2890,India,20257393
2891,Spain,80093106
2892,Singapore,80157567
2893,Singapore,80157390
2894,China,80171528
2895,Pakistan,80187467
2896,Singapore,80160125
2897,Pakistan,80187323
2898,India,80157132
2899,Singapore,80157717
2900,Spain,80093104
2901,France,80104950
2902,Norway,80114498
2903,United States,80036981
2904,United States,80106979
2905,United States,80053140
2906,United States,80065182
2907,South Korea,70251160
2908,Nigeria,80105672
2909,United States,80114700
2910,Israel,80106139
2911,Norway,80114499
2912,India,80108386
2913,Croatia,80085300
2914,United States,81214114
2915,United Kingdom,81167492
2916,Japan,80198623
2917,India,81062853
2918,United States,80220814
2919,United States,81046962
2920,United States,80150242
2921,United States,80213403
2922,India,80233024
2923,United States,81039393
2924,United Kingdom,1193180
2925,United States,70251894
2926,United States,80077923
2927,United States,80173542
2928,Spain,80233408
2929,United States,70142888
2930,Canada,81005561
2931,Bangladesh,81048548
2932,India,81045052
2933,United States,80079428
2934,United Kingdom,80096786
2935,United States,80200744
2936,United States,80097725
2937,United States,80128657
2938,United States,70295415
2939,India,80125627
2940,Indonesia,81037970
2941,Indonesia,81037986
2942,Indonesia,81037985
2943,United Kingdom,80153895
2944,Thailand,70026431
2945,Indonesia,80020885
2946,United States,80002667
2947,Japan,80174974
2948,United States,80213400
2949,Brazil,80148595
2950,Norway,70301484
2951,Canada,80038358
2952,United Kingdom,80997687
2953,United States,80237347
2954,Iceland,80998427
2955,Japan,80090370
2956,Nigeria,81030789
2957,United States,80134893
2958,United Kingdom,81047683
2959,France,81034697
2960,Malaysia,81049950
2961,China,80188596
2962,United States,81016360
2963,United States,70307659
2964,Germany,80224476
2965,United States,80133549
2966,Mexico,80081958
2967,India,70113347
2968,United States,80097389
2969,United States,80221639
2970,United States,70099120
2971,India,81024718
2972,United States,21028726
2973,United States,80019930
2974,United Kingdom,80141960
2975,South Korea,80226168
2976,Mexico,81006825
2977,India,81213891
2978,United States,498716
2979,Australia,80220085
2980,Switzerland,80244855
2981,United States,80134966
2982,United States,80220813
2983,India,81048561
2984,South Korea,81026705
2985,Israel,80244929
2986,Spain,80122209
2987,Spain,80109193
2988,United States,80214582
2989,United States,80168198
2990,France,80117940
2991,Indonesia,81047898
2992,India,81057249
2993,Indonesia,81047900
2994,Indonesia,81047899
2995,Indonesia,81047901
2996,United Kingdom,70261978
2997,United Kingdom,70279637
2998,United Kingdom,80049171
2999,United Kingdom,80048250
3000,United Kingdom,80099016
3001,Mexico,80123792
3002,Israel,80132792
3003,United Kingdom,60024962
3004,Philippines,81031181
3005,United States,80107084
3006,United States,80118100
3007,Singapore,80196589
3008,Mexico,80183089
3009,France,80125818
3010,Argentina,80192138
3011,Spain,80239629
3012,United Kingdom,80145141
3013,Spain,80991879
3014,South Korea,80180171
3015,Argentina,81023638
3016,United States,80223052
3017,Bulgaria,80190283
3018,Brazil,80148920
3019,United States,80226612
3020,United States,80233925
3021,Argentina,81021098
3022,France,80194737
3023,South Korea,80214406
3024,Colombia,80192062
3025,United States,80193614
3026,United States,80117453
3027,United States,70296733
3028,Turkey,81026192
3029,Spain,70109891
3030,China,80003479
3031,United States,80163053
3032,United States,80208684
3033,France,80124680
3034,United States,80073486
3035,United States,80175290
3036,United States,80214777
3037,Mexico,80079427
3038,United Arab Emirates,81026986
3039,Japan,80216146
3040,Argentina,80149575
3041,India,80144448
3042,United States,80100936
3043,India,80192420
3044,United States,81160763
3045,Belgium,81054827
3046,United Kingdom,771476
3047,United States,80213401
3048,United States,80198056
3049,France,80208083
3050,United Kingdom,80045818
3051,United States,80195429
3052,United States,80158485
3053,United States,80198661
3054,United States,80119375
3055,United States,70271454
3056,United Kingdom,80207371
3057,United States,81035279
3058,United States,80134721
3059,United States,81041182
3060,United States,81038575
3061,Brazil,81038976
3062,Mexico,80988257
3063,India,81023713
3064,United Kingdom,80174219
3065,Spain,80215322
3066,United States,80133139
3067,Colombia,80191988
3068,Japan,80180373
3069,United States,80117452
3070,United States,80152003
3071,Turkey,80126875
3072,United Kingdom,70268449
3073,United States,81147285
3074,United States,70120142
3075,China,80996973
3076,United States,70142824
3077,United States,81235729
3078,United Kingdom,80057599
3079,Japan,81093113
3080,United Kingdom,80049358
3081,United States,81050192
3082,United States,70141971
3083,United States,70114021
3084,United States,70275751
3085,United States,80216224
3086,Canada,70098902
3087,United Kingdom,80118718
3088,United States,60022265
3089,India,81026003
3090,Spain,80997602
3091,United States,81062828
3092,Austria,80169611
3093,United States,81144867
3094,United States,81127333
3095,Germany,60000878
3096,United States,81000864
3097,Pakistan,81047445
3098,India,81052265
3099,Pakistan,81045085
3100,United States,81050190
3101,India,81045065
3102,Mexico,70205712
3103,Colombia,80028965
3104,Taiwan,81020716
3105,United States,81050191
3106,India,80202078
3107,Pakistan,81047446
3108,South Korea,81000511
3109,United States,80218104
3110,United States,80997719
3111,Indonesia,81044856
3112,Indonesia,81044857
3113,United States,80154682
3114,Soviet Union,80158543
3115,United States,80216543
3116,United States,80223136
3117,United Kingdom,80189955
3118,United States,80195807
3119,South Korea,80116307
3120,India,80228321
3121,India,80156940
3122,Australia,80222177
3123,Thailand,80224233
3124,United Kingdom,80168300
3125,India,80228282
3126,Germany,70114977
3127,United States,80105342
3128,Ireland,80119140
3129,United States,70285683
3130,Austria,80141338
3131,Germany,80015154
3132,United States,80106440
3133,Mexico,80128690
3134,India,80156769
3135,Germany,80141337
3136,Hong Kong,70118799
3137,Hong Kong,70137753
3138,United States,80221553
3139,United States,81060049
3140,United States,70244163
3141,Poland,81221851
3142,Canada,81009823
3143,Taiwan,81020668
3144,United States,70298946
3145,Mexico,80144144
3146,United States,80106504
3147,United States,80141335
3148,United States,80115030
3149,United States,70291114
3150,India,81044299
3151,United States,70113534
3152,Brazil,80113667
3153,France,80137087
3154,United States,80096955
3155,Argentina,80125593
3156,United States,81173792
3157,India,81113919
3158,United Kingdom,70065107
3159,United States,80990532
3160,Czech Republic,80108149
3161,United States,70120182
3162,United States,80173395
3163,South Korea,80226236
3164,United States,80187307
3165,United States,80098203
3166,Lebanon,80081960
3167,United States,81221873
3168,Philippines,81036539
3169,United States,80197526
3170,Spain,80245041
3171,United States,80202273
3172,United States,80170870
3173,United States,80237329
3174,United Kingdom,80190519
3175,India,81183491
3176,United States,81011449
3177,United Kingdom,70253597
3178,United States,70199239
3179,United States,80099306
3180,United States,484369
3181,France,81074060
3182,Italy,70202600
3183,Israel,81021294
3184,Colombia,80192136
3185,United Kingdom,80109128
3186,Brazil,80187188
3187,United States,80117811
3188,United States,80095649
3189,United States,70084788
3190,United States,60036237
3191,United States,80014637
3192,United States,60000407
3193,United Kingdom,70202138
3194,Indonesia,81035731
3195,United States,1181488
3196,United States,70308046
3197,South Korea,81167119
3198,United Kingdom,80108158
3199,United States,60024942
3200,Japan,81028791
3201,United States,60000891
3202,United Kingdom,70021648
3203,United States,1151188
3204,United Kingdom,374651
3205,United States,70124183
3206,Brazil,60026106
3207,United States,70041162
3208,United States,70082268
3209,United States,70019004
3210,United States,70128701
3211,United States,1151721
3212,United States,60029363
3213,United States,80032636
3214,United States,60002003
3215,United Kingdom,1179574
3216,United States,81103093
3217,United States,60000393
3218,United States,60026114
3219,United States,70042687
3220,United States,523650
3221,United States,70104894
3222,United States,70100448
3223,South Korea,70118155
3224,United States,70044594
3225,India,81088083
3226,United States,11819467
3227,United States,70065096
3228,United States,70000091
3229,United States,70019506
3230,Canada,70150473
3231,United States,70131314
3232,Mexico,70284281
3233,United States,81084305
3234,United States,60021788
3235,United States,70112732
3236,United States,60021790
3237,United States,60031236
3238,United States,60032563
3239,United States,673843
3240,United States,1180086
3241,United States,281550
3242,United States,70125232
3243,United States,60000440
3244,India,81217437
3245,United Kingdom,60000480
3246,United States,80117557
3247,United States,70021634
3248,United Kingdom,70112500
3249,United States,786137
3250,United States,60034568
3251,Mexico,70050507
3252,United States,70125581
3253,United States,846071
3254,Indonesia,81140307
3255,Germany,70128695
3256,United States,80095807
3257,United States,70121008
3258,United States,60000870
3259,United States,70260512
3260,United States,80135276
3261,United States,60035996
3262,United States,60000409
3263,Australia,60022396
3264,Germany,28631029
3265,United States,60022058
3266,United States,70077544
3267,United States,60023856
3268,United States,60029154
3269,United States,70103524
3270,United States,70021631
3271,United States,404067
3272,United Kingdom,70020296
3273,United States,70021652
3274,United States,70061763
3275,United States,70113006
3276,United States,70105370
3277,New Zealand,60004484
3278,New Zealand,60004483
3279,United States,5670479
3280,United States,60001807
3281,United States,793907
3282,United States,60001854
3283,United States,20159719
3284,United States,60024914
3285,United States,60000209
3286,United States,60033108
3287,United States,60021377
3288,United States,60033107
3289,South Africa,80066084
3290,United States,1067876
3291,United States,70117902
3292,United States,60001396
3293,United States,22007250
3294,United States,60020949
3295,United States,60011597
3296,United States,70100379
3297,United States,70209245
3298,United States,70045863
3299,France,70045866
3300,Thailand,80999981
3301,United States,60022056
3302,South Africa,80016588
3303,United States,70011207
3304,United States,60027689
3305,United States,80239710
3306,United States,80177342
3307,United States,80108616
3308,United States,70084799
3309,United States,60010487
3310,United States,60011649
3311,United States,60010488
3312,United States,60004476
3313,United States,70299748
3314,United States,80214621
3315,United States,80245709
3316,United States,70117299
3317,United Kingdom,16944044
3318,India,81045060
3319,United States,60031284
3320,United States,70256512
3321,United States,70058019
3322,Japan,81046846
3323,United States,880640
3324,India,81052279
3325,India,81052277
3326,United States,60026139
3327,United Kingdom,70101375
3328,United States,408911
3329,United Kingdom,80195885
3330,United States,80209379
3331,United Kingdom,70307648
3332,United States,70174741
3333,United States,60023619
3334,United States,70023960
3335,India,80201623
3336,India,80202086
3337,United States,80190844
3338,India,80201626
3339,United States,80195653
3340,United States,80084756
3341,India,70117122
3342,Germany,80197427
3343,Canada,80192627
3344,Spain,80202713
3345,India,80084454
3346,Japan,70204980
3347,United States,80196217
3348,Nigeria,80208908
3349,United States,80167491
3350,United States,80206907
3351,India,80202905
3352,India,60035870
3353,India,80074065
3354,India,80201809
3355,India,80228146
3356,United States,70169918
3357,India,80201810
3358,India,80221637
3359,United States,80197301
3360,India,19207412
3361,United States,80217436
3362,India,80201618
3363,India,70128225
3364,United States,80020131
3365,United States,70286028
3366,United States,80020036
3367,United States,70301472
3368,United States,70286029
3369,United States,80196138
3370,United States,80138615
3371,Denmark,70297799
3372,France,80131236
3373,Japan,70297439
3374,United States,80184547
3375,India,70116578
3376,India,80202908
3377,United States,80184135
3378,South Korea,80139199
3379,Nigeria,80208830
3380,India,80201813
3381,France,80186459
3382,New Zealand,80155790
3383,United States,1065372
3384,United States,80159566
3385,India,80201815
3386,United Kingdom,80217857
3387,United States,80194813
3388,India,70114043
3389,Taiwan,80140364
3390,India,80158376
3391,Taiwan,80140617
3392,India,80154688
3393,United States,70060010
3394,China,80140939
3395,Taiwan,80140490
3396,France,80011026
3397,United States,80117742
3398,Taiwan,80140938
3399,India,80147318
3400,India,80152741
3401,Belgium,80097375
3402,India,80145085
3403,United States,80144141
3404,India,80118002
3405,Taiwan,80141033
3406,Taiwan,80140362
3407,Canada,80036832
3408,United States,70213235
3409,Canada,70221672
3410,United States,70213085
3411,United States,70213084
3412,United States,70213083
3413,United States,70213082
3414,United States,70213081
3415,United States,70213080
3416,United States,70213079
3417,United States,70213078
3418,United States,70213077
3419,United States,70213076
3420,United States,70221673
3421,United States,70221570
3422,United States,70221571
3423,United States,70221569
3424,United States,80008257
3425,United States,80092837
3426,United States,70259568
3427,United States,70242898
3428,United States,70242897
3429,United States,70213075
3430,United States,70213074
3431,United States,70213073
3432,United States,70213072
3433,United States,70294113
3434,United States,70242900
3435,United States,70242899
3436,France,70287605
3437,United States,70053412
3438,United States,80131616
3439,Taiwan,81020653
3440,United States,80174367
3441,United Kingdom,80217312
3442,Georgia,80209006
3443,China,80220692
3444,United States,80117531
3445,United Kingdom,80153131
3446,United States,80991400
3447,United States,81059388
3448,United States,80231156
3449,United States,81002145
3450,United States,80191045
3451,Spain,81029383
3452,Spain,80241001
3453,New Zealand,80178280
3454,Australia,80119555
3455,Mexico,80158270
3456,France,70302836
3457,Canada,70212989
3458,United States,81034763
3459,Egypt,81044300
3460,United States,80151370
3461,China,81010962
3462,Canada,80094258
3463,United States,80179371
3464,United States,80201570
3465,United States,80225034
3466,United States,80044834
3467,Egypt,81049811
3468,South Korea,80214523
3469,United States,80216779
3470,United Kingdom,80201500
3471,Egypt,81049774
3472,Japan,80182123
3473,Hong Kong,80221279
3474,United States,80201497
3475,United States,80134431
3476,United States,80198745
3477,Italy,80168052
3478,Canada,80167667
3479,Belgium,80038446
3480,United States,80059410
3481,United States,70252885
3482,United States,80157760
3483,United States,80065220
3484,United States,70157452
3485,South Korea,81045349
3486,Mexico,80124726
3487,United States,70301279
3488,United States,81002591
3489,United States,80123777
3490,Spain,80109296
3491,United States,81017530
3492,United States,80190130
3493,South Korea,80226357
3494,United States,80061160
3495,United States,80133550
3496,United States,80103313
3497,Philippines,80092925
3498,Philippines,80094723
3499,Philippines,81010869
3500,Philippines,80188883
3501,India,81045072
3502,Philippines,81010873
3503,Philippines,81010864
3504,Philippines,81010866
3505,Philippines,80175332
3506,Malaysia,81047510
3507,Philippines,80011541
3508,Philippines,80065327
3509,Philippines,81010872
3510,Philippines,70123648
3511,United States,80177416
3512,Philippines,70127628
3513,Philippines,80050106
3514,United Kingdom,80220000
3515,United States,80134779
3516,India,80159955
3517,United States,80013282
3518,United States,70167133
3519,United States,70039645
3520,United States,80214583
3521,United States,80213299
3522,Serbia,80214579
3523,France,80170119
3524,Brazil,80119235
3525,China,80039717
3526,United States,70278931
3527,United States,70305955
3528,India,81051693
3529,Spain,80109295
3530,United States,80046599
3531,Brazil,80071048
3532,Japan,70299043
3533,Japan,80002073
3534,Japan,80021983
3535,Japan,80002074
3536,United States,80100937
3537,Mexico,80081863
3538,South Korea,80155793
3539,United States,80023667
3540,Spain,80191608
3541,United Kingdom,80119233
3542,United States,80117555
3543,United States,80170368
3544,United Kingdom,80100261
3545,United Kingdom,80097376
3546,United States,80992973
3547,India,81026327
3548,United States,80224060
3549,France,81027190
3550,India,81071868
3551,United States,80013712
3552,United States,70292939
3553,United Kingdom,80057509
3554,United Kingdom,80138915
3555,United States,70202577
3556,United States,80013283
3557,Norway,80118004
3558,United States,70281600
3559,United States,80003151
3560,United States,80003152
3561,United Kingdom,80012477
3562,United States,80003153
3563,United Kingdom,70296573
3564,United States,70202579
3565,South Korea,80236133
3566,United Kingdom,81069254
3567,South Korea,80223050
3568,United States,70251896
3569,United States,80198735
3570,United States,80134969
3571,United States,70166234
3572,United States,60031404
3573,Canada,81031652
3574,Netherlands,80108610
3575,Ireland,80217121
3576,India,80117596
3577,United States,81060040
3578,United Kingdom,81005266
3579,India,81063743
3580,United States,81071666
3581,United Kingdom,80219974
3582,United States,80097140
3583,United States,80157137
3584,Hungary,80177414
3585,South Korea,80226233
3586,United States,80098490
3587,United Kingdom,81024494
3588,United States,70176656
3589,United States,81027396
3590,United States,80223123
3591,United States,80214581
3592,Japan,80223731
3593,South Korea,80211728
3594,South Korea,80226338
3595,Spain,80121386
3596,United States,80158772
3597,Spain,80152627
3598,United States,80022456
3599,Japan,80149259
3600,United States,70307570
3601,United States,80081337
3602,India,81057246
3603,France,70295974
3604,United States,80209153
3605,United States,80222025
3606,India,80161850
3607,United States,80107808
3608,South Korea,80154508
3609,India,80123910
3610,India,80103428
3611,India,80113673
3612,United Kingdom,80013271
3613,United States,81004511
3614,United States,80989337
3615,Argentina,80191555
3616,United States,80117551
3617,United States,80184625
3618,United States,70100084
3619,United States,80106438
3620,United States,70295085
3621,United Kingdom,80159877
3622,Turkey,81043345
3623,Spain,80208091
3624,India,81052266
3625,India,81067757
3626,United States,81015076
3627,Brazil,80095232
3628,India,81067758
3629,India,70002291
3630,United States,81050193
3631,India,81067759
3632,Denmark,80045203
3633,Turkey,81043346
3634,India,81045069
3635,United States,80216820
3636,United Kingdom,81026667
3637,India,70056686
3638,India,81067761
3639,New Zealand,80992672
3640,United States,81050194
3641,Argentina,81045308
3642,United States,80186863
3643,India,70109378
3644,Turkey,81043343
3645,Spain,80988834
3646,South Korea,80144372
3647,India,80201612
3648,India,80202087
3649,India,80201816
3650,India,80201605
3651,India,80235135
3652,India,80201609
3653,Japan,80198794
3654,India,70116577
3655,India,70121660
3656,Czech Republic,70120167
3657,India,80201622
3658,India,80201817
3659,Germany,80082749
3660,United States,80065214
3661,Italy,80152155
3662,South Korea,80158801
3663,Canada,70137744
3664,South Korea,80158803
3665,Spain,80167461
3666,Chile,80157565
3667,Australia,80007215
3668,United States,81071972
3669,United States,80244853
3670,United States,80167498
3671,India,80227304
3672,United States,80118913
3673,United States,80081987
3674,United Kingdom,80134968
3675,Mexico,80134887
3676,South Korea,80150604
3677,United States,80046696
3678,Indonesia,70118368
3679,United Kingdom,80168084
3680,United States,80038290
3681,United States,81074663
3682,Hong Kong,81012294
3683,France,80013293
3684,United States,80241304
3685,Brazil,80147513
3686,Japan,80057749
3687,United Kingdom,80103818
3688,Italy,80141788
3689,West Germany,80106791
3690,United States,80174429
3691,United States,81037273
3692,United Kingdom,60022998
3693,Colombia,80205595
3694,Canada,81063028
3695,United Kingdom,60003378
3696,Canada,81063160
3697,United States,70132722
3698,Taiwan,81045891
3699,United Kingdom,81059656
3700,United States,81001413
3701,India,80080618
3702,United Kingdom,81059603
3703,Australia,80994282
3704,United States,80220013
3705,United Kingdom,81059643
3706,United States,80065492
3707,Denmark,81050118
3708,United States,81048914
3709,United States,81048916
3710,Denmark,81048910
3711,Spain,80997225
3712,United States,80220228
3713,United Kingdom,81059663
3714,Germany,70101697
3715,United Kingdom,81063091
3716,France,80106984
3717,United States,80211627
3718,Russia,81041414
3719,Japan,80990612
3720,United Kingdom,81059684
3721,United Kingdom,81059816
3722,United Kingdom,81063049
3723,United States,80104316
3724,United States,80992963
3725,United States,80208661
3726,India,81063480
3727,United States,80199689
3728,United Kingdom,81063084
3729,United Kingdom,81059649
3730,United Kingdom,81059856
3731,United States,80205451
3732,United States,70045919
3733,United States,80141928
3734,Australia,80198055
3735,United States,80186731
3736,United States,80195654
3737,South Africa,80170992
3738,United States,80222248
3739,Australia,80078037
3740,South Korea,80163352
3741,United States,70251218
3742,United States,80217040
3743,United States,80172958
3744,United States,80171291
3745,United Kingdom,80234290
3746,United Kingdom,80063658
3747,United States,80168231
3748,Mexico,80005332
3749,India,80060060
3750,India,80091866
3751,Canada,80124947
3752,India,80017528
3753,India,80095530
3754,Spain,80093105
3755,Australia,80134682
3756,China,80154179
3757,United States,80127604
3758,Argentina,80156767
3759,India,80159668
3760,United States,80157242
3761,United States,60036691
3762,United States,80161851
3763,United States,80152745
3764,Spain,80167843
3765,Canada,70306702
3766,United States,80042371
3767,United States,81004748
3768,United States,80174959
3769,Canada,80225595
3770,United Kingdom,80065491
3771,Spain,80149141
3772,United States,80160347
3773,United States,80098200
3774,United States,80091245
3775,Canada,80081410
3776,France,70117322
3777,India,81157385
3778,Indonesia,81033201
3779,Canada,70253594
3780,Indonesia,70266069
3781,Indonesia,70035037
3782,Indonesia,81016342
3783,India,70152959
3784,India,70144331
3785,United States,80178974
3786,India,80157086
3787,India,70089214
3788,India,60020906
3789,India,60002808
3790,India,70129396
3791,India,80156938
3792,India,70087087
3793,Iceland,80156405
3794,United States,80103392
3795,Taiwan,80158044
3796,United States,80098288
3797,France,80109535
3798,United States,70103762
3799,Brazil,80223271
3800,Italy,81016408
3801,Germany,80189522
3802,United States,80201490
3803,United Kingdom,80993105
3804,Australia,80195198
3805,United States,81003741
3806,Australia,70063484
3807,United States,81087498
3808,Nigeria,81172740
3809,United Kingdom,81075536
3810,United States,80223779
3811,Japan,81068687
3812,Nigeria,81172758
3813,United States,81146370
3814,Japan,80228274
3815,United States,80213588
3816,United States,70120340
3817,Spain,80987516
3818,United States,80240027
3819,Nigeria,80126997
3820,United Kingdom,81172868
3821,United States,80177346
3822,Thailand,81002594
3823,United States,80185876
3824,United States,80117746
3825,United States,80142615
3826,United States,80115673
3827,Denmark,80105691
3828,Norway,81083590
3829,United States,81212801
3830,Canada,80236118
3831,Australia,80244190
3832,Spain,80211229
3833,United States,80204730
3834,United States,80187435
3835,United States,80104103
3836,United States,80004478
3837,France,81188871
3838,China,81135440
3839,United States,80211590
3840,Israel,80988989
3841,France,80117080
3842,United States,80042368
3843,India,70211474
3844,India,81213876
3845,India,70056728
3846,India,81161834
3847,India,247747
3848,India,70064205
3849,India,80083672
3850,India,60003405
3851,India,70053010
3852,India,70062701
3853,India,81213889
3854,India,70005055
3855,United States,60029461
3856,India,81213893
3857,United States,372195
3858,India,20255593
3859,India,70059328
3860,India,81213888
3861,United Kingdom,60024927
3862,India,20255837
3863,India,70006866
3864,India,20077944
3865,India,20705133
3866,India,21028086
3867,United Kingdom,22040803
3868,India,70054380
3869,United States,60020236
3870,India,20765027
3871,United States,81109078
3872,India,81213885
3873,India,70129075
3874,India,70295531
3875,India,17457622
3876,India,20712279
3877,India,70051840
3878,India,81213895
3879,India,24073896
3880,India,81221913
3881,India,70040912
3882,India,81213979
3883,India,70018445
3884,India,81213897
3885,India,81213882
3886,South Korea,81224839
3887,India,81213896
3888,India,60003097
3889,India,81213887
3890,United States,896678
3891,India,81217436
3892,India,81221914
3893,India,70072558
3894,India,60002818
3895,India,20257617
3896,India,70059284
3897,India,60001404
3898,India,81213879
3899,India,81213898
3900,Spain,80990609
3901,United Kingdom,28371873
3902,United Kingdom,17016471
3903,India,70065255
3904,India,60021548
3905,Canada,81217438
3906,India,81213873
3907,India,81213874
3908,India,81213884
3909,United Kingdom,81045989
3910,United Kingdom,70059483
3911,United Kingdom,80108207
3912,United States,70043231
3913,United States,81020868
3914,United Kingdom,81045517
3915,United Kingdom,81032812
3916,Mexico,80232095
3917,United States,60004393
3918,United States,70026468
3919,United States,81045513
3920,Taiwan,81034612
3921,United States,81029647
3922,United States,81031650
3923,Japan,81006261
3924,United States,81045509
3925,United States,81045510
3926,United Kingdom,70298389
3927,United Kingdom,81045530
3928,United States,81045511
3929,United States,70266169
3930,Italy,80198350
3931,Canada,80190585
3932,United States,80210716
3933,United States,80230402
3934,Mexico,70205634
3935,France,80230465
3936,United States,80168234
3937,Italy,80221778
3938,Thailand,80184972
3939,Mexico,80029102
3940,Israel,80208084
3941,Mexico,70205710
3942,Mexico,70205714
3943,Mexico,70236010
3944,Japan,80208212
3945,United Kingdom,80218432
3946,United States,80115134
3947,Mexico,80098284
3948,United States,80024132
3949,United States,80220761
3950,United States,80087891
3951,United Kingdom,80022613
3952,Canada,80163263
3953,South Korea,80154689
3954,Brazil,81078397
3955,United States,80221271
3956,United Kingdom,80103374
3957,United States,81167490
3958,United Kingdom,80990571
3959,United States,81012943
3960,France,80044536
3961,Mexico,70301620
3962,United States,70213471
3963,Thailand,81036061
3964,France,80208337
3965,United States,70132228
3966,France,80194671
3967,United Kingdom,80192950
3968,United States,70253398
3969,Uruguay,80185375
3970,Sweden,80097519
3971,United States,80988062
3972,Israel,80240277
3973,India,81024730
3974,United States,80217475
3975,United Kingdom,80151663
3976,India,81024717
3977,India,80194558
3978,Brazil,80995577
3979,Spain,80244708
3980,Germany,80136332
3981,Nigeria,80082739
3982,South Africa,81228864
3983,Argentina,81094074
3984,United States,81010817
3985,Turkey,81037848
3986,United States,81044813
3987,Canada,81029400
3988,Germany,80141781
3989,United Kingdom,70253590
3990,United States,80116839
3991,United States,80225085
3992,Italy,81150338
3993,France,80213020
3994,United States,80013773
3995,France,80098103
3996,United States,80211991
3997,United States,80182473
3998,United States,80214478
3999,United Kingdom,80182034
4000,Turkey,80037129
4001,Turkey,80037176
4002,Turkey,80037484
4003,Turkey,80120301
4004,United States,80083594
4005,United States,81164603
4006,Japan,81000505
4007,United States,81045499
4008,Israel,81164636
4009,France,81037697
4010,United States,80208235
